"Sample.ID","Lifestage","Gut.Region","Stage.Gut","Sex","Domain","Phylum","Family","Abundance","totalAbun","relativeAbun"
"hind41","adult","hindgut","Adult hindgut","male","Bacteria","Bacteroidetes","Bacteroidaceae",1100,20719,5.30913654133887
"hind41","adult","hindgut","Adult hindgut","male","Bacteria","Bacteroidetes","Dysgonomonadaceae",6057,20719,29.2340363917177
"hind41","adult","hindgut","Adult hindgut","male","Bacteria","Bacteroidetes","Rikenellaceae",499,20719,2.4084173946619
"hind41","adult","hindgut","Adult hindgut","male","Bacteria","Deferribacteres","Deferribacteraceae",111,20719,0.53574014189874
"hind41","adult","hindgut","Adult hindgut","male","Bacteria","Firmicutes","Acidaminococcaceae",642,20719,3.09860514503596
"hind41","adult","hindgut","Adult hindgut","male","Bacteria","Firmicutes","Christensenellaceae",6,20719,0.0289589265891211
"hind41","adult","hindgut","Adult hindgut","male","Bacteria","Firmicutes","Enterococcaceae",2311,20719,11.1540132245765
"hind41","adult","hindgut","Adult hindgut","male","Bacteria","Firmicutes","Erysipelotrichaceae",90,20719,0.434383898836816
"hind41","adult","hindgut","Adult hindgut","male","Bacteria","Firmicutes","Eubacteriaceae",6,20719,0.0289589265891211
"hind41","adult","hindgut","Adult hindgut","male","Bacteria","Firmicutes","Family XIII",21,20719,0.101356243061924
"hind41","adult","hindgut","Adult hindgut","male","Bacteria","Firmicutes","Lachnospiraceae",672,20719,3.24339977798156
"hind41","adult","hindgut","Adult hindgut","male","Bacteria","Firmicutes","Peptococcaceae",23,20719,0.111009218591631
"hind41","adult","hindgut","Adult hindgut","male","Bacteria","Firmicutes","Ruminococcaceae",2240,20719,10.8113325932719
"hind41","adult","hindgut","Adult hindgut","male","Bacteria","Firmicutes","Streptococcaceae",16,20719,0.0772238042376563
"hind41","adult","hindgut","Adult hindgut","male","Bacteria","Firmicutes","Veillonellaceae",218,20719,1.05217433273807
"hind41","adult","hindgut","Adult hindgut","male","Bacteria","Proteobacteria","Beijerinckiaceae",2,20719,0.00965297552970703
"hind41","adult","hindgut","Adult hindgut","male","Bacteria","Proteobacteria","Burkholderiaceae",415,20719,2.00299242241421
"hind41","adult","hindgut","Adult hindgut","male","Bacteria","Proteobacteria","Desulfarculaceae",27,20719,0.130315169651045
"hind41","adult","hindgut","Adult hindgut","male","Bacteria","Proteobacteria","Desulfobacteraceae",155,20719,0.748105603552295
"hind41","adult","hindgut","Adult hindgut","male","Bacteria","Proteobacteria","Desulfovibrionaceae",1979,20719,9.55161928664511
"hind41","adult","hindgut","Adult hindgut","male","Bacteria","Proteobacteria","Enterobacteriaceae",717,20719,3.46059172739997
"hind41","adult","hindgut","Adult hindgut","male","Bacteria","Proteobacteria","Magnetospirillaceae",274,20719,1.32245764756986
"hind41","adult","hindgut","Adult hindgut","male","Bacteria","Proteobacteria","Nitrosomonadaceae",6,20719,0.0289589265891211
"hind41","adult","hindgut","Adult hindgut","male","Bacteria","Proteobacteria","Orbaceae",1829,20719,8.82764612191708
"hind41","adult","hindgut","Adult hindgut","male","Bacteria","Proteobacteria","Pseudomonadaceae",9,20719,0.0434383898836816
"hind41","adult","hindgut","Adult hindgut","male","Bacteria","Proteobacteria","Rhizobiaceae",26,20719,0.125488681886191
"hind41","adult","hindgut","Adult hindgut","male","Bacteria","Proteobacteria","uncultured",1144,20719,5.52150200299242
"hind41","adult","hindgut","Adult hindgut","male","Bacteria","Proteobacteria","uncultured delta proteobacterium",82,20719,0.395771996717988
"hind46","adult","hindgut","Adult hindgut","female","Bacteria","Actinobacteria","Coriobacteriales Incertae Sedis",115,23498,0.489403353476892
"hind46","adult","hindgut","Adult hindgut","female","Bacteria","Bacteroidetes","Bacteroidaceae",1214,23498,5.16639714018214
"hind46","adult","hindgut","Adult hindgut","female","Bacteria","Bacteroidetes","Dysgonomonadaceae",6212,23498,26.4362924504213
"hind46","adult","hindgut","Adult hindgut","female","Bacteria","Bacteroidetes","Rikenellaceae",563,23498,2.39594859136948
"hind46","adult","hindgut","Adult hindgut","female","Bacteria","Deferribacteres","Deferribacteraceae",53,23498,0.225551110732828
"hind46","adult","hindgut","Adult hindgut","female","Bacteria","Firmicutes","Acidaminococcaceae",697,23498,2.96620989020342
"hind46","adult","hindgut","Adult hindgut","female","Bacteria","Firmicutes","Christensenellaceae",51,23498,0.217039748063665
"hind46","adult","hindgut","Adult hindgut","female","Bacteria","Firmicutes","Clostridiales vadinBB60 group",96,23498,0.40854540811984
"hind46","adult","hindgut","Adult hindgut","female","Bacteria","Firmicutes","Enterococcaceae",440,23498,1.87249978721593
"hind46","adult","hindgut","Adult hindgut","female","Bacteria","Firmicutes","Erysipelotrichaceae",106,23498,0.451102221465657
"hind46","adult","hindgut","Adult hindgut","female","Bacteria","Firmicutes","Eubacteriaceae",101,23498,0.429823814792748
"hind46","adult","hindgut","Adult hindgut","female","Bacteria","Firmicutes","Family XIII",54,23498,0.22980679206741
"hind46","adult","hindgut","Adult hindgut","female","Bacteria","Firmicutes","Lachnospiraceae",899,23498,3.82585751978892
"hind46","adult","hindgut","Adult hindgut","female","Bacteria","Firmicutes","Leuconostocaceae",6,23498,0.02553408800749
"hind46","adult","hindgut","Adult hindgut","female","Bacteria","Firmicutes","Peptococcaceae",167,23498,0.710698782875138
"hind46","adult","hindgut","Adult hindgut","female","Bacteria","Firmicutes","Ruminococcaceae",3929,23498,16.7205719635714
"hind46","adult","hindgut","Adult hindgut","female","Bacteria","Firmicutes","Streptococcaceae",32,23498,0.136181802706613
"hind46","adult","hindgut","Adult hindgut","female","Bacteria","Firmicutes","Veillonellaceae",89,23498,0.378755638777768
"hind46","adult","hindgut","Adult hindgut","female","Bacteria","Proteobacteria","Beijerinckiaceae",4,23498,0.0170227253383267
"hind46","adult","hindgut","Adult hindgut","female","Bacteria","Proteobacteria","Burkholderiaceae",155,23498,0.659630606860158
"hind46","adult","hindgut","Adult hindgut","female","Bacteria","Proteobacteria","Desulfarculaceae",5,23498,0.0212784066729083
"hind46","adult","hindgut","Adult hindgut","female","Bacteria","Proteobacteria","Desulfobacteraceae",5,23498,0.0212784066729083
"hind46","adult","hindgut","Adult hindgut","female","Bacteria","Proteobacteria","Desulfovibrionaceae",3280,23498,13.9586347774279
"hind46","adult","hindgut","Adult hindgut","female","Bacteria","Proteobacteria","Enterobacteriaceae",383,23498,1.62992595114478
"hind46","adult","hindgut","Adult hindgut","female","Bacteria","Proteobacteria","Magnetospirillaceae",506,23498,2.15337475529832
"hind46","adult","hindgut","Adult hindgut","female","Bacteria","Proteobacteria","Nitrosomonadaceae",7,23498,0.0297897693420717
"hind46","adult","hindgut","Adult hindgut","female","Bacteria","Proteobacteria","Orbaceae",1439,23498,6.12392544046302
"hind46","adult","hindgut","Adult hindgut","female","Bacteria","Proteobacteria","Pseudomonadaceae",1327,23498,5.64728913098987
"hind46","adult","hindgut","Adult hindgut","female","Bacteria","Proteobacteria","Rhizobiaceae",330,23498,1.40437484041195
"hind46","adult","hindgut","Adult hindgut","female","Bacteria","Proteobacteria","uncultured",1222,23498,5.2004425908588
"hind46","adult","hindgut","Adult hindgut","female","Bacteria","Proteobacteria","uncultured delta proteobacterium",11,23498,0.0468124946803983
"hind48","adult","hindgut","Adult hindgut","female","Archaea","Euryarchaeota","Methanobacteriaceae",3,19657,0.0152617388207763
"hind48","adult","hindgut","Adult hindgut","female","Bacteria","Actinobacteria","Actinomycetaceae",17,19657,0.0864831866510658
"hind48","adult","hindgut","Adult hindgut","female","Bacteria","Actinobacteria","Cellulomonadaceae",8,19657,0.0406979701887368
"hind48","adult","hindgut","Adult hindgut","female","Bacteria","Actinobacteria","Coriobacteriales Incertae Sedis",10,19657,0.050872462735921
"hind48","adult","hindgut","Adult hindgut","female","Bacteria","Actinobacteria","uncultured bacterium",8,19657,0.0406979701887368
"hind48","adult","hindgut","Adult hindgut","female","Bacteria","Bacteroidetes","Bacteroidaceae",801,19657,4.07488426514728
"hind48","adult","hindgut","Adult hindgut","female","Bacteria","Bacteroidetes","Dysgonomonadaceae",6747,19657,34.3236506079259
"hind48","adult","hindgut","Adult hindgut","female","Bacteria","Bacteroidetes","Rikenellaceae",391,19657,1.98911329297451
"hind48","adult","hindgut","Adult hindgut","female","Bacteria","Bacteroidetes","Tannerellaceae",2,19657,0.0101744925471842
"hind48","adult","hindgut","Adult hindgut","female","Bacteria","Deferribacteres","Deferribacteraceae",406,19657,2.06542198707839
"hind48","adult","hindgut","Adult hindgut","female","Bacteria","Firmicutes","Acidaminococcaceae",1105,19657,5.62140713231928
"hind48","adult","hindgut","Adult hindgut","female","Bacteria","Firmicutes","Christensenellaceae",3,19657,0.0152617388207763
"hind48","adult","hindgut","Adult hindgut","female","Bacteria","Firmicutes","Enterococcaceae",910,19657,4.62939410896881
"hind48","adult","hindgut","Adult hindgut","female","Bacteria","Firmicutes","Erysipelotrichaceae",5,19657,0.0254362313679605
"hind48","adult","hindgut","Adult hindgut","female","Bacteria","Firmicutes","Family XIII",199,19657,1.01236200844483
"hind48","adult","hindgut","Adult hindgut","female","Bacteria","Firmicutes","Lachnospiraceae",1238,19657,6.29801088670703
"hind48","adult","hindgut","Adult hindgut","female","Bacteria","Firmicutes","Leuconostocaceae",292,19657,1.48547591188889
"hind48","adult","hindgut","Adult hindgut","female","Bacteria","Firmicutes","Ruminococcaceae",1356,19657,6.89830594699089
"hind48","adult","hindgut","Adult hindgut","female","Bacteria","Firmicutes","Streptococcaceae",146,19657,0.742737955944447
"hind48","adult","hindgut","Adult hindgut","female","Bacteria","Firmicutes","Veillonellaceae",8,19657,0.0406979701887368
"hind48","adult","hindgut","Adult hindgut","female","Bacteria","Proteobacteria","Acetobacteraceae",5,19657,0.0254362313679605
"hind48","adult","hindgut","Adult hindgut","female","Bacteria","Proteobacteria","Beijerinckiaceae",212,19657,1.07849621000153
"hind48","adult","hindgut","Adult hindgut","female","Bacteria","Proteobacteria","Burkholderiaceae",148,19657,0.752912448491631
"hind48","adult","hindgut","Adult hindgut","female","Bacteria","Proteobacteria","Desulfarculaceae",21,19657,0.106832171745434
"hind48","adult","hindgut","Adult hindgut","female","Bacteria","Proteobacteria","Desulfobacteraceae",221,19657,1.12428142646386
"hind48","adult","hindgut","Adult hindgut","female","Bacteria","Proteobacteria","Desulfovibrionaceae",2235,19657,11.3699954214784
"hind48","adult","hindgut","Adult hindgut","female","Bacteria","Proteobacteria","Enterobacteriaceae",992,19657,5.04654830340337
"hind48","adult","hindgut","Adult hindgut","female","Bacteria","Proteobacteria","Nitrosomonadaceae",29,19657,0.147530141934171
"hind48","adult","hindgut","Adult hindgut","female","Bacteria","Proteobacteria","Orbaceae",1969,19657,10.0167879127029
"hind48","adult","hindgut","Adult hindgut","female","Bacteria","Proteobacteria","Pseudomonadaceae",99,19657,0.503637381085618
"hind48","adult","hindgut","Adult hindgut","female","Bacteria","Proteobacteria","uncultured delta proteobacterium",71,19657,0.361194485425039
"hind49","adult","hindgut","Adult hindgut","female","Bacteria","Actinobacteria","Coriobacteriales Incertae Sedis",15,8314,0.180418571084917
"hind49","adult","hindgut","Adult hindgut","female","Bacteria","Bacteroidetes","Bacteroidaceae",377,8314,4.53452008660091
"hind49","adult","hindgut","Adult hindgut","female","Bacteria","Bacteroidetes","Dysgonomonadaceae",2469,8314,29.6968968005773
"hind49","adult","hindgut","Adult hindgut","female","Bacteria","Bacteroidetes","Rikenellaceae",1319,8314,15.8648063507337
"hind49","adult","hindgut","Adult hindgut","female","Bacteria","Deferribacteres","Deferribacteraceae",36,8314,0.433004570603801
"hind49","adult","hindgut","Adult hindgut","female","Bacteria","Firmicutes","Acidaminococcaceae",87,8314,1.04642771229252
"hind49","adult","hindgut","Adult hindgut","female","Bacteria","Firmicutes","Christensenellaceae",17,8314,0.204474380562906
"hind49","adult","hindgut","Adult hindgut","female","Bacteria","Firmicutes","Enterococcaceae",305,8314,3.66851094539331
"hind49","adult","hindgut","Adult hindgut","female","Bacteria","Firmicutes","Erysipelotrichaceae",16,8314,0.192446475823911
"hind49","adult","hindgut","Adult hindgut","female","Bacteria","Firmicutes","Eubacteriaceae",14,8314,0.168390666345923
"hind49","adult","hindgut","Adult hindgut","female","Bacteria","Firmicutes","Family XIII",11,8314,0.132306952128939
"hind49","adult","hindgut","Adult hindgut","female","Bacteria","Firmicutes","Lachnospiraceae",87,8314,1.04642771229252
"hind49","adult","hindgut","Adult hindgut","female","Bacteria","Firmicutes","Lactobacillaceae",45,8314,0.541255713254751
"hind49","adult","hindgut","Adult hindgut","female","Bacteria","Firmicutes","Leuconostocaceae",7,8314,0.0841953331729613
"hind49","adult","hindgut","Adult hindgut","female","Bacteria","Firmicutes","Peptococcaceae",104,8314,1.25090209285542
"hind49","adult","hindgut","Adult hindgut","female","Bacteria","Firmicutes","Ruminococcaceae",496,8314,5.96584075054126
"hind49","adult","hindgut","Adult hindgut","female","Bacteria","Firmicutes","Streptococcaceae",40,8314,0.481116189559779
"hind49","adult","hindgut","Adult hindgut","female","Bacteria","Firmicutes","Veillonellaceae",55,8314,0.661534760644696
"hind49","adult","hindgut","Adult hindgut","female","Bacteria","Proteobacteria","Beijerinckiaceae",5,8314,0.0601395236949723
"hind49","adult","hindgut","Adult hindgut","female","Bacteria","Proteobacteria","Burkholderiaceae",165,8314,1.98460428193409
"hind49","adult","hindgut","Adult hindgut","female","Bacteria","Proteobacteria","Desulfovibrionaceae",507,8314,6.09814770267019
"hind49","adult","hindgut","Adult hindgut","female","Bacteria","Proteobacteria","Enterobacteriaceae",532,8314,6.39884532114506
"hind49","adult","hindgut","Adult hindgut","female","Bacteria","Proteobacteria","Magnetospirillaceae",168,8314,2.02068799615107
"hind49","adult","hindgut","Adult hindgut","female","Bacteria","Proteobacteria","Nitrosomonadaceae",2,8314,0.0240558094779889
"hind49","adult","hindgut","Adult hindgut","female","Bacteria","Proteobacteria","Orbaceae",324,8314,3.89704113543421
"hind49","adult","hindgut","Adult hindgut","female","Bacteria","Proteobacteria","Pseudomonadaceae",865,8314,10.4041375992302
"hind49","adult","hindgut","Adult hindgut","female","Bacteria","Proteobacteria","Rhizobiaceae",56,8314,0.67356266538369
"hind49","adult","hindgut","Adult hindgut","female","Bacteria","Proteobacteria","Rhodocyclaceae",36,8314,0.433004570603801
"hind49","adult","hindgut","Adult hindgut","female","Bacteria","Proteobacteria","uncultured",96,8314,1.15467885494347
"hind49","adult","hindgut","Adult hindgut","female","Bacteria","Tenericutes","Spiroplasmataceae",58,8314,0.697618474861679
"hind7","adult","hindgut","Adult hindgut","male","Bacteria","Actinobacteria","Cellulomonadaceae",64,20402,0.313694735810215
"hind7","adult","hindgut","Adult hindgut","male","Bacteria","Actinobacteria","Coriobacteriales Incertae Sedis",5,20402,0.024507401235173
"hind7","adult","hindgut","Adult hindgut","male","Bacteria","Bacteroidetes","Dysgonomonadaceae",3688,20402,18.0766591510636
"hind7","adult","hindgut","Adult hindgut","male","Bacteria","Bacteroidetes","Rikenellaceae",8,20402,0.0392118419762768
"hind7","adult","hindgut","Adult hindgut","male","Bacteria","Bacteroidetes","Tannerellaceae",4,20402,0.0196059209881384
"hind7","adult","hindgut","Adult hindgut","male","Bacteria","Bacteroidetes","Weeksellaceae",350,20402,1.71551808646211
"hind7","adult","hindgut","Adult hindgut","male","Bacteria","Firmicutes","Acidaminococcaceae",580,20402,2.84285854328007
"hind7","adult","hindgut","Adult hindgut","male","Bacteria","Firmicutes","Enterococcaceae",1091,20402,5.34751494951475
"hind7","adult","hindgut","Adult hindgut","male","Bacteria","Firmicutes","Erysipelotrichaceae",71,20402,0.348005097539457
"hind7","adult","hindgut","Adult hindgut","male","Bacteria","Firmicutes","Family XIII",15,20402,0.0735222037055191
"hind7","adult","hindgut","Adult hindgut","male","Bacteria","Firmicutes","Lachnospiraceae",523,20402,2.5634741691991
"hind7","adult","hindgut","Adult hindgut","male","Bacteria","Firmicutes","Leuconostocaceae",5,20402,0.024507401235173
"hind7","adult","hindgut","Adult hindgut","male","Bacteria","Firmicutes","Ruminococcaceae",568,20402,2.78404078031566
"hind7","adult","hindgut","Adult hindgut","male","Bacteria","Firmicutes","Streptococcaceae",9,20402,0.0441133222233114
